id,zone,start,end,transaction_hour,meter_transactions,spaces,rate,type,free_spaces
8834,407 - Oakland 1,1/6/2014 22:40,1/6/2014 22:50,22,1,220,3,on-street,219
8834,407 - Oakland 1,1/6/2014 22:40,1/6/2014 22:50,22,1,227,3,on-street,226
8844,407 - Oakland 1,1/7/2014 5:50,1/7/2014 6:00,5,1,220,3,on-street,219
8844,407 - Oakland 1,1/7/2014 5:50,1/7/2014 6:00,5,1,227,3,on-street,226
8849,407 - Oakland 1,1/7/2014 6:00,1/7/2014 6:10,6,3,220,3,on-street,217
8849,407 - Oakland 1,1/7/2014 6:00,1/7/2014 6:10,6,3,227,3,on-street,224
8860,407 - Oakland 1,1/7/2014 6:30,1/7/2014 6:40,6,1,220,3,on-street,219
8860,407 - Oakland 1,1/7/2014 6:30,1/7/2014 6:40,6,1,227,3,on-street,226
8868,407 - Oakland 1,1/7/2014 6:50,1/7/2014 7:00,6,3,220,3,on-street,217
8868,407 - Oakland 1,1/7/2014 6:50,1/7/2014 7:00,6,3,227,3,on-street,224
8878,407 - Oakland 1,1/7/2014 7:00,1/7/2014 7:10,7,1,220,3,on-street,219
8878,407 - Oakland 1,1/7/2014 7:00,1/7/2014 7:10,7,1,227,3,on-street,226
8890,407 - Oakland 1,1/7/2014 7:10,1/7/2014 7:20,7,4,220,3,on-street,216
8890,407 - Oakland 1,1/7/2014 7:10,1/7/2014 7:20,7,4,227,3,on-street,223
8902,407 - Oakland 1,1/7/2014 7:20,1/7/2014 7:30,7,5,220,3,on-street,215
8902,407 - Oakland 1,1/7/2014 7:20,1/7/2014 7:30,7,5,227,3,on-street,222
8921,407 - Oakland 1,1/7/2014 7:30,1/7/2014 7:40,7,3,220,3,on-street,217
8921,407 - Oakland 1,1/7/2014 7:30,1/7/2014 7:40,7,3,227,3,on-street,224
8941,407 - Oakland 1,1/7/2014 7:40,1/7/2014 7:50,7,1,220,3,on-street,219
8941,407 - Oakland 1,1/7/2014 7:40,1/7/2014 7:50,7,1,227,3,on-street,226
8961,407 - Oakland 1,1/7/2014 7:50,1/7/2014 8:00,7,14,220,3,on-street,206
8961,407 - Oakland 1,1/7/2014 7:50,1/7/2014 8:00,7,14,227,3,on-street,213
8982,407 - Oakland 1,1/7/2014 8:00,1/7/2014 8:10,8,13,220,3,on-street,207
8982,407 - Oakland 1,1/7/2014 8:00,1/7/2014 8:10,8,13,227,3,on-street,214
9004,407 - Oakland 1,1/7/2014 8:10,1/7/2014 8:20,8,6,220,3,on-street,214
9004,407 - Oakland 1,1/7/2014 8:10,1/7/2014 8:20,8,6,227,3,on-street,221
9029,407 - Oakland 1,1/7/2014 8:20,1/7/2014 8:30,8,7,220,3,on-street,213
9029,407 - Oakland 1,1/7/2014 8:20,1/7/2014 8:30,8,7,227,3,on-street,220
9052,407 - Oakland 1,1/7/2014 8:30,1/7/2014 8:40,8,12,220,3,on-street,208
9052,407 - Oakland 1,1/7/2014 8:30,1/7/2014 8:40,8,12,227,3,on-street,215
9077,407 - Oakland 1,1/7/2014 8:40,1/7/2014 8:50,8,13,220,3,on-street,207
9077,407 - Oakland 1,1/7/2014 8:40,1/7/2014 8:50,8,13,227,3,on-street,214
9102,407 - Oakland 1,1/7/2014 8:50,1/7/2014 9:00,8,16,220,3,on-street,204
9102,407 - Oakland 1,1/7/2014 8:50,1/7/2014 9:00,8,16,227,3,on-street,211
9122,407 - Oakland 1,1/7/2014 9:00,1/7/2014 9:10,9,14,220,3,on-street,206
9122,407 - Oakland 1,1/7/2014 9:00,1/7/2014 9:10,9,14,227,3,on-street,213
9146,407 - Oakland 1,1/7/2014 9:10,1/7/2014 9:20,9,11,220,3,on-street,209
9146,407 - Oakland 1,1/7/2014 9:10,1/7/2014 9:20,9,11,227,3,on-street,216
9170,407 - Oakland 1,1/7/2014 9:20,1/7/2014 9:30,9,12,220,3,on-street,208
9170,407 - Oakland 1,1/7/2014 9:20,1/7/2014 9:30,9,12,227,3,on-street,215
9198,407 - Oakland 1,1/7/2014 9:30,1/7/2014 9:40,9,12,220,3,on-street,208
9198,407 - Oakland 1,1/7/2014 9:30,1/7/2014 9:40,9,12,227,3,on-street,215
9224,407 - Oakland 1,1/7/2014 9:40,1/7/2014 9:50,9,9,220,3,on-street,211
9224,407 - Oakland 1,1/7/2014 9:40,1/7/2014 9:50,9,9,227,3,on-street,218
9249,407 - Oakland 1,1/7/2014 9:50,1/7/2014 10:00,9,9,220,3,on-street,211
9249,407 - Oakland 1,1/7/2014 9:50,1/7/2014 10:00,9,9,227,3,on-street,218
9271,407 - Oakland 1,1/7/2014 10:00,1/7/2014 10:10,10,16,220,3,on-street,204
9271,407 - Oakland 1,1/7/2014 10:00,1/7/2014 10:10,10,16,227,3,on-street,211
9299,407 - Oakland 1,1/7/2014 10:10,1/7/2014 10:20,10,11,220,3,on-street,209
9299,407 - Oakland 1,1/7/2014 10:10,1/7/2014 10:20,10,11,227,3,on-street,216
9321,407 - Oakland 1,1/7/2014 10:20,1/7/2014 10:30,10,13,220,3,on-street,207
9321,407 - Oakland 1,1/7/2014 10:20,1/7/2014 10:30,10,13,227,3,on-street,214
9347,407 - Oakland 1,1/7/2014 10:30,1/7/2014 10:40,10,6,220,3,on-street,214
9347,407 - Oakland 1,1/7/2014 10:30,1/7/2014 10:40,10,6,227,3,on-street,221
9369,407 - Oakland 1,1/7/2014 10:40,1/7/2014 10:50,10,13,220,3,on-street,207
9369,407 - Oakland 1,1/7/2014 10:40,1/7/2014 10:50,10,13,227,3,on-street,214
9395,407 - Oakland 1,1/7/2014 10:50,1/7/2014 11:00,10,15,220,3,on-street,205
9395,407 - Oakland 1,1/7/2014 10:50,1/7/2014 11:00,10,15,227,3,on-street,212
9421,407 - Oakland 1,1/7/2014 11:00,1/7/2014 11:10,11,12,220,3,on-street,208
9421,407 - Oakland 1,1/7/2014 11:00,1/7/2014 11:10,11,12,227,3,on-street,215
9449,407 - Oakland 1,1/7/2014 11:10,1/7/2014 11:20,11,12,220,3,on-street,208
9449,407 - Oakland 1,1/7/2014 11:10,1/7/2014 11:20,11,12,227,3,on-street,215
9472,407 - Oakland 1,1/7/2014 11:20,1/7/2014 11:30,11,13,220,3,on-street,207
9472,407 - Oakland 1,1/7/2014 11:20,1/7/2014 11:30,11,13,227,3,on-street,214
9498,407 - Oakland 1,1/7/2014 11:30,1/7/2014 11:40,11,9,220,3,on-street,211
9498,407 - Oakland 1,1/7/2014 11:30,1/7/2014 11:40,11,9,227,3,on-street,218
9525,407 - Oakland 1,1/7/2014 11:40,1/7/2014 11:50,11,6,220,3,on-street,214
9525,407 - Oakland 1,1/7/2014 11:40,1/7/2014 11:50,11,6,227,3,on-street,221
9551,407 - Oakland 1,1/7/2014 11:50,1/7/2014 12:00,11,14,220,3,on-street,206
9551,407 - Oakland 1,1/7/2014 11:50,1/7/2014 12:00,11,14,227,3,on-street,213
9579,407 - Oakland 1,1/7/2014 12:00,1/7/2014 12:10,12,24,220,3,on-street,196
9579,407 - Oakland 1,1/7/2014 12:00,1/7/2014 12:10,12,24,227,3,on-street,203
9609,407 - Oakland 1,1/7/2014 12:10,1/7/2014 12:20,12,15,220,3,on-street,205
9609,407 - Oakland 1,1/7/2014 12:10,1/7/2014 12:20,12,15,227,3,on-street,212
9639,407 - Oakland 1,1/7/2014 12:20,1/7/2014 12:30,12,17,220,3,on-street,203
9639,407 - Oakland 1,1/7/2014 12:20,1/7/2014 12:30,12,17,227,3,on-street,210
9670,407 - Oakland 1,1/7/2014 12:30,1/7/2014 12:40,12,18,220,3,on-street,202
9670,407 - Oakland 1,1/7/2014 12:30,1/7/2014 12:40,12,18,227,3,on-street,209
9700,407 - Oakland 1,1/7/2014 12:40,1/7/2014 12:50,12,15,220,3,on-street,205
9700,407 - Oakland 1,1/7/2014 12:40,1/7/2014 12:50,12,15,227,3,on-street,212
9732,407 - Oakland 1,1/7/2014 12:50,1/7/2014 13:00,12,22,220,3,on-street,198
9732,407 - Oakland 1,1/7/2014 12:50,1/7/2014 13:00,12,22,227,3,on-street,205
9764,407 - Oakland 1,1/7/2014 13:00,1/7/2014 13:10,13,13,220,3,on-street,207
9764,407 - Oakland 1,1/7/2014 13:00,1/7/2014 13:10,13,13,227,3,on-street,214
9793,407 - Oakland 1,1/7/2014 13:10,1/7/2014 13:20,13,13,220,3,on-street,207
9793,407 - Oakland 1,1/7/2014 13:10,1/7/2014 13:20,13,13,227,3,on-street,214
9821,407 - Oakland 1,1/7/2014 13:20,1/7/2014 13:30,13,9,220,3,on-street,211
9821,407 - Oakland 1,1/7/2014 13:20,1/7/2014 13:30,13,9,227,3,on-street,218
9848,407 - Oakland 1,1/7/2014 13:30,1/7/2014 13:40,13,10,220,3,on-street,210
9848,407 - Oakland 1,1/7/2014 13:30,1/7/2014 13:40,13,10,227,3,on-street,217
9875,407 - Oakland 1,1/7/2014 13:40,1/7/2014 13:50,13,8,220,3,on-street,212
9875,407 - Oakland 1,1/7/2014 13:40,1/7/2014 13:50,13,8,227,3,on-street,219
9902,407 - Oakland 1,1/7/2014 13:50,1/7/2014 14:00,13,12,220,3,on-street,208
9902,407 - Oakland 1,1/7/2014 13:50,1/7/2014 14:00,13,12,227,3,on-street,215
9934,407 - Oakland 1,1/7/2014 14:00,1/7/2014 14:10,14,15,220,3,on-street,205
9934,407 - Oakland 1,1/7/2014 14:00,1/7/2014 14:10,14,15,227,3,on-street,212
9959,407 - Oakland 1,1/7/2014 14:10,1/7/2014 14:20,14,14,220,3,on-street,206
9959,407 - Oakland 1,1/7/2014 14:10,1/7/2014 14:20,14,14,227,3,on-street,213
9988,407 - Oakland 1,1/7/2014 14:20,1/7/2014 14:30,14,19,220,3,on-street,201
9988,407 - Oakland 1,1/7/2014 14:20,1/7/2014 14:30,14,19,227,3,on-street,208
10018,407 - Oakland 1,1/7/2014 14:30,1/7/2014 14:40,14,9,220,3,on-street,211
10018,407 - Oakland 1,1/7/2014 14:30,1/7/2014 14:40,14,9,227,3,on-street,218
10046,407 - Oakland 1,1/7/2014 14:40,1/7/2014 14:50,14,17,220,3,on-street,203
10046,407 - Oakland 1,1/7/2014 14:40,1/7/2014 14:50,14,17,227,3,on-street,210
10075,407 - Oakland 1,1/7/2014 14:50,1/7/2014 15:00,14,18,220,3,on-street,202
10075,407 - Oakland 1,1/7/2014 14:50,1/7/2014 15:00,14,18,227,3,on-street,209
10104,407 - Oakland 1,1/7/2014 15:00,1/7/2014 15:10,15,18,220,3,on-street,202
10104,407 - Oakland 1,1/7/2014 15:00,1/7/2014 15:10,15,18,227,3,on-street,209
10132,407 - Oakland 1,1/7/2014 15:10,1/7/2014 15:20,15,5,220,3,on-street,215
10132,407 - Oakland 1,1/7/2014 15:10,1/7/2014 15:20,15,5,227,3,on-street,222
10156,407 - Oakland 1,1/7/2014 15:20,1/7/2014 15:30,15,12,220,3,on-street,208
10156,407 - Oakland 1,1/7/2014 15:20,1/7/2014 15:30,15,12,227,3,on-street,215
10185,407 - Oakland 1,1/7/2014 15:30,1/7/2014 15:40,15,11,220,3,on-street,209
10185,407 - Oakland 1,1/7/2014 15:30,1/7/2014 15:40,15,11,227,3,on-street,216
10212,407 - Oakland 1,1/7/2014 15:40,1/7/2014 15:50,15,16,220,3,on-street,204
10212,407 - Oakland 1,1/7/2014 15:40,1/7/2014 15:50,15,16,227,3,on-street,211
10240,407 - Oakland 1,1/7/2014 15:50,1/7/2014 16:00,15,7,220,3,on-street,213
10240,407 - Oakland 1,1/7/2014 15:50,1/7/2014 16:00,15,7,227,3,on-street,220
10268,407 - Oakland 1,1/7/2014 16:00,1/7/2014 16:10,16,11,220,3,on-street,209
10268,407 - Oakland 1,1/7/2014 16:00,1/7/2014 16:10,16,11,227,3,on-street,216
10294,407 - Oakland 1,1/7/2014 16:10,1/7/2014 16:20,16,6,220,3,on-street,214
10294,407 - Oakland 1,1/7/2014 16:10,1/7/2014 16:20,16,6,227,3,on-street,221
10319,407 - Oakland 1,1/7/2014 16:20,1/7/2014 16:30,16,11,220,3,on-street,209
10319,407 - Oakland 1,1/7/2014 16:20,1/7/2014 16:30,16,11,227,3,on-street,216
10341,407 - Oakland 1,1/7/2014 16:30,1/7/2014 16:40,16,19,220,3,on-street,201
10341,407 - Oakland 1,1/7/2014 16:30,1/7/2014 16:40,16,19,227,3,on-street,208
10363,407 - Oakland 1,1/7/2014 16:40,1/7/2014 16:50,16,27,220,3,on-street,193
10363,407 - Oakland 1,1/7/2014 16:40,1/7/2014 16:50,16,27,227,3,on-street,200
10391,407 - Oakland 1,1/7/2014 16:50,1/7/2014 17:00,16,12,220,3,on-street,208
10391,407 - Oakland 1,1/7/2014 16:50,1/7/2014 17:00,16,12,227,3,on-street,215
10415,407 - Oakland 1,1/7/2014 17:00,1/7/2014 17:10,17,7,220,3,on-street,213
10415,407 - Oakland 1,1/7/2014 17:00,1/7/2014 17:10,17,7,227,3,on-street,220
10442,407 - Oakland 1,1/7/2014 17:10,1/7/2014 17:20,17,9,220,3,on-street,211
10442,407 - Oakland 1,1/7/2014 17:10,1/7/2014 17:20,17,9,227,3,on-street,218
10464,407 - Oakland 1,1/7/2014 17:20,1/7/2014 17:30,17,12,220,3,on-street,208
10464,407 - Oakland 1,1/7/2014 17:20,1/7/2014 17:30,17,12,227,3,on-street,215
10488,407 - Oakland 1,1/7/2014 17:30,1/7/2014 17:40,17,7,220,3,on-street,213
10488,407 - Oakland 1,1/7/2014 17:30,1/7/2014 17:40,17,7,227,3,on-street,220
10510,407 - Oakland 1,1/7/2014 17:40,1/7/2014 17:50,17,2,220,3,on-street,218
10510,407 - Oakland 1,1/7/2014 17:40,1/7/2014 17:50,17,2,227,3,on-street,225
10534,407 - Oakland 1,1/7/2014 17:50,1/7/2014 18:00,17,2,220,3,on-street,218
10534,407 - Oakland 1,1/7/2014 17:50,1/7/2014 18:00,17,2,227,3,on-street,225
10554,407 - Oakland 1,1/7/2014 18:00,1/7/2014 18:10,18,2,220,3,on-street,218
10554,407 - Oakland 1,1/7/2014 18:00,1/7/2014 18:10,18,2,227,3,on-street,225
10646,407 - Oakland 1,1/7/2014 19:00,1/7/2014 19:10,19,1,220,3,on-street,219
10646,407 - Oakland 1,1/7/2014 19:00,1/7/2014 19:10,19,1,227,3,on-street,226
10679,407 - Oakland 1,1/7/2014 19:30,1/7/2014 19:40,19,1,220,3,on-street,219
10679,407 - Oakland 1,1/7/2014 19:30,1/7/2014 19:40,19,1,227,3,on-street,226
10743,407 - Oakland 1,1/7/2014 21:00,1/7/2014 21:10,21,1,220,3,on-street,219
10743,407 - Oakland 1,1/7/2014 21:00,1/7/2014 21:10,21,1,227,3,on-street,226
10753,407 - Oakland 1,1/7/2014 21:40,1/7/2014 21:50,21,1,220,3,on-street,219
10753,407 - Oakland 1,1/7/2014 21:40,1/7/2014 21:50,21,1,227,3,on-street,226
10762,407 - Oakland 1,1/7/2014 23:40,1/7/2014 23:50,23,1,220,3,on-street,219
10762,407 - Oakland 1,1/7/2014 23:40,1/7/2014 23:50,23,1,227,3,on-street,226
10767,407 - Oakland 1,1/8/2014 4:40,1/8/2014 4:50,4,1,220,3,on-street,219
10767,407 - Oakland 1,1/8/2014 4:40,1/8/2014 4:50,4,1,227,3,on-street,226
10769,407 - Oakland 1,1/8/2014 5:10,1/8/2014 5:20,5,1,220,3,on-street,219
10769,407 - Oakland 1,1/8/2014 5:10,1/8/2014 5:20,5,1,227,3,on-street,226
10771,407 - Oakland 1,1/8/2014 5:30,1/8/2014 5:40,5,1,220,3,on-street,219
10771,407 - Oakland 1,1/8/2014 5:30,1/8/2014 5:40,5,1,227,3,on-street,226
10775,407 - Oakland 1,1/8/2014 5:50,1/8/2014 6:00,5,2,220,3,on-street,218
10775,407 - Oakland 1,1/8/2014 5:50,1/8/2014 6:00,5,2,227,3,on-street,225
10794,407 - Oakland 1,1/8/2014 6:30,1/8/2014 6:40,6,1,220,3,on-street,219
10794,407 - Oakland 1,1/8/2014 6:30,1/8/2014 6:40,6,1,227,3,on-street,226
10798,407 - Oakland 1,1/8/2014 6:40,1/8/2014 6:50,6,1,220,3,on-street,219
10798,407 - Oakland 1,1/8/2014 6:40,1/8/2014 6:50,6,1,227,3,on-street,226
10804,407 - Oakland 1,1/8/2014 6:50,1/8/2014 7:00,6,1,220,3,on-street,219
10804,407 - Oakland 1,1/8/2014 6:50,1/8/2014 7:00,6,1,227,3,on-street,226
10814,407 - Oakland 1,1/8/2014 7:00,1/8/2014 7:10,7,3,220,3,on-street,217
10814,407 - Oakland 1,1/8/2014 7:00,1/8/2014 7:10,7,3,227,3,on-street,224
10826,407 - Oakland 1,1/8/2014 7:10,1/8/2014 7:20,7,1,220,3,on-street,219
10826,407 - Oakland 1,1/8/2014 7:10,1/8/2014 7:20,7,1,227,3,on-street,226
10843,407 - Oakland 1,1/8/2014 7:20,1/8/2014 7:30,7,5,220,3,on-street,215
10843,407 - Oakland 1,1/8/2014 7:20,1/8/2014 7:30,7,5,227,3,on-street,222
10861,407 - Oakland 1,1/8/2014 7:30,1/8/2014 7:40,7,4,220,3,on-street,216
10861,407 - Oakland 1,1/8/2014 7:30,1/8/2014 7:40,7,4,227,3,on-street,223
10878,407 - Oakland 1,1/8/2014 7:40,1/8/2014 7:50,7,9,220,3,on-street,211
10878,407 - Oakland 1,1/8/2014 7:40,1/8/2014 7:50,7,9,227,3,on-street,218
10902,407 - Oakland 1,1/8/2014 7:50,1/8/2014 8:00,7,10,220,3,on-street,210
10902,407 - Oakland 1,1/8/2014 7:50,1/8/2014 8:00,7,10,227,3,on-street,217
10927,407 - Oakland 1,1/8/2014 8:00,1/8/2014 8:10,8,27,220,3,on-street,193
10927,407 - Oakland 1,1/8/2014 8:00,1/8/2014 8:10,8,27,227,3,on-street,200
10951,407 - Oakland 1,1/8/2014 8:10,1/8/2014 8:20,8,11,220,3,on-street,209
10951,407 - Oakland 1,1/8/2014 8:10,1/8/2014 8:20,8,11,227,3,on-street,216
10978,407 - Oakland 1,1/8/2014 8:20,1/8/2014 8:30,8,14,220,3,on-street,206
10978,407 - Oakland 1,1/8/2014 8:20,1/8/2014 8:30,8,14,227,3,on-street,213
11002,407 - Oakland 1,1/8/2014 8:30,1/8/2014 8:40,8,16,220,3,on-street,204
11002,407 - Oakland 1,1/8/2014 8:30,1/8/2014 8:40,8,16,227,3,on-street,211
11031,407 - Oakland 1,1/8/2014 8:40,1/8/2014 8:50,8,15,220,3,on-street,205
11031,407 - Oakland 1,1/8/2014 8:40,1/8/2014 8:50,8,15,227,3,on-street,212
11062,407 - Oakland 1,1/8/2014 8:50,1/8/2014 9:00,8,24,220,3,on-street,196
11062,407 - Oakland 1,1/8/2014 8:50,1/8/2014 9:00,8,24,227,3,on-street,203
11092,407 - Oakland 1,1/8/2014 9:00,1/8/2014 9:10,9,11,220,3,on-street,209
11092,407 - Oakland 1,1/8/2014 9:00,1/8/2014 9:10,9,11,227,3,on-street,216
11119,407 - Oakland 1,1/8/2014 9:10,1/8/2014 9:20,9,12,220,3,on-street,208
11119,407 - Oakland 1,1/8/2014 9:10,1/8/2014 9:20,9,12,227,3,on-street,215
11150,407 - Oakland 1,1/8/2014 9:20,1/8/2014 9:30,9,12,220,3,on-street,208
11150,407 - Oakland 1,1/8/2014 9:20,1/8/2014 9:30,9,12,227,3,on-street,215
11179,407 - Oakland 1,1/8/2014 9:30,1/8/2014 9:40,9,11,220,3,on-street,209
11179,407 - Oakland 1,1/8/2014 9:30,1/8/2014 9:40,9,11,227,3,on-street,216
11208,407 - Oakland 1,1/8/2014 9:40,1/8/2014 9:50,9,14,220,3,on-street,206
11208,407 - Oakland 1,1/8/2014 9:40,1/8/2014 9:50,9,14,227,3,on-street,213
11242,407 - Oakland 1,1/8/2014 9:50,1/8/2014 10:00,9,16,220,3,on-street,204
11242,407 - Oakland 1,1/8/2014 9:50,1/8/2014 10:00,9,16,227,3,on-street,211
11273,407 - Oakland 1,1/8/2014 10:00,1/8/2014 10:10,10,15,220,3,on-street,205
11273,407 - Oakland 1,1/8/2014 10:00,1/8/2014 10:10,10,15,227,3,on-street,212
11303,407 - Oakland 1,1/8/2014 10:10,1/8/2014 10:20,10,20,220,3,on-street,200
11303,407 - Oakland 1,1/8/2014 10:10,1/8/2014 10:20,10,20,227,3,on-street,207
11336,407 - Oakland 1,1/8/2014 10:20,1/8/2014 10:30,10,11,220,3,on-street,209
11336,407 - Oakland 1,1/8/2014 10:20,1/8/2014 10:30,10,11,227,3,on-street,216
11372,407 - Oakland 1,1/8/2014 10:30,1/8/2014 10:40,10,21,220,3,on-street,199
11372,407 - Oakland 1,1/8/2014 10:30,1/8/2014 10:40,10,21,227,3,on-street,206
11403,407 - Oakland 1,1/8/2014 10:40,1/8/2014 10:50,10,17,220,3,on-street,203
11403,407 - Oakland 1,1/8/2014 10:40,1/8/2014 10:50,10,17,227,3,on-street,210
11430,407 - Oakland 1,1/8/2014 10:50,1/8/2014 11:00,10,25,220,3,on-street,195
11430,407 - Oakland 1,1/8/2014 10:50,1/8/2014 11:00,10,25,227,3,on-street,202
11463,407 - Oakland 1,1/8/2014 11:00,1/8/2014 11:10,11,19,220,3,on-street,201
11463,407 - Oakland 1,1/8/2014 11:00,1/8/2014 11:10,11,19,227,3,on-street,208
11494,407 - Oakland 1,1/8/2014 11:10,1/8/2014 11:20,11,10,220,3,on-street,210
11494,407 - Oakland 1,1/8/2014 11:10,1/8/2014 11:20,11,10,227,3,on-street,217
11527,407 - Oakland 1,1/8/2014 11:20,1/8/2014 11:30,11,19,220,3,on-street,201
11527,407 - Oakland 1,1/8/2014 11:20,1/8/2014 11:30,11,19,227,3,on-street,208
11557,407 - Oakland 1,1/8/2014 11:30,1/8/2014 11:40,11,22,220,3,on-street,198
11557,407 - Oakland 1,1/8/2014 11:30,1/8/2014 11:40,11,22,227,3,on-street,205
11589,407 - Oakland 1,1/8/2014 11:40,1/8/2014 11:50,11,18,220,3,on-street,202
11589,407 - Oakland 1,1/8/2014 11:40,1/8/2014 11:50,11,18,227,3,on-street,209
11623,407 - Oakland 1,1/8/2014 11:50,1/8/2014 12:00,11,16,220,3,on-street,204
11623,407 - Oakland 1,1/8/2014 11:50,1/8/2014 12:00,11,16,227,3,on-street,211
11656,407 - Oakland 1,1/8/2014 12:00,1/8/2014 12:10,12,31,220,3,on-street,189
11656,407 - Oakland 1,1/8/2014 12:00,1/8/2014 12:10,12,31,227,3,on-street,196
11690,407 - Oakland 1,1/8/2014 12:10,1/8/2014 12:20,12,21,220,3,on-street,199
11690,407 - Oakland 1,1/8/2014 12:10,1/8/2014 12:20,12,21,227,3,on-street,206
11724,407 - Oakland 1,1/8/2014 12:20,1/8/2014 12:30,12,22,220,3,on-street,198
11724,407 - Oakland 1,1/8/2014 12:20,1/8/2014 12:30,12,22,227,3,on-street,205
11758,407 - Oakland 1,1/8/2014 12:30,1/8/2014 12:40,12,18,220,3,on-street,202
11758,407 - Oakland 1,1/8/2014 12:30,1/8/2014 12:40,12,18,227,3,on-street,209
11794,407 - Oakland 1,1/8/2014 12:40,1/8/2014 12:50,12,19,220,3,on-street,201
11794,407 - Oakland 1,1/8/2014 12:40,1/8/2014 12:50,12,19,227,3,on-street,208
11830,407 - Oakland 1,1/8/2014 12:50,1/8/2014 13:00,12,24,220,3,on-street,196
11830,407 - Oakland 1,1/8/2014 12:50,1/8/2014 13:00,12,24,227,3,on-street,203
11863,407 - Oakland 1,1/8/2014 13:00,1/8/2014 13:10,13,24,220,3,on-street,196
11863,407 - Oakland 1,1/8/2014 13:00,1/8/2014 13:10,13,24,227,3,on-street,203
11899,407 - Oakland 1,1/8/2014 13:10,1/8/2014 13:20,13,28,220,3,on-street,192
11899,407 - Oakland 1,1/8/2014 13:10,1/8/2014 13:20,13,28,227,3,on-street,199
11934,407 - Oakland 1,1/8/2014 13:20,1/8/2014 13:30,13,18,220,3,on-street,202
11934,407 - Oakland 1,1/8/2014 13:20,1/8/2014 13:30,13,18,227,3,on-street,209
11968,407 - Oakland 1,1/8/2014 13:30,1/8/2014 13:40,13,15,220,3,on-street,205
11968,407 - Oakland 1,1/8/2014 13:30,1/8/2014 13:40,13,15,227,3,on-street,212
11999,407 - Oakland 1,1/8/2014 13:40,1/8/2014 13:50,13,21,220,3,on-street,199
11999,407 - Oakland 1,1/8/2014 13:40,1/8/2014 13:50,13,21,227,3,on-street,206
12033,407 - Oakland 1,1/8/2014 13:50,1/8/2014 14:00,13,26,220,3,on-street,194
12033,407 - Oakland 1,1/8/2014 13:50,1/8/2014 14:00,13,26,227,3,on-street,201
12067,407 - Oakland 1,1/8/2014 14:00,1/8/2014 14:10,14,24,220,3,on-street,196
12067,407 - Oakland 1,1/8/2014 14:00,1/8/2014 14:10,14,24,227,3,on-street,203
12095,407 - Oakland 1,1/8/2014 14:10,1/8/2014 14:20,14,17,220,3,on-street,203
12095,407 - Oakland 1,1/8/2014 14:10,1/8/2014 14:20,14,17,227,3,on-street,210
12128,407 - Oakland 1,1/8/2014 14:20,1/8/2014 14:30,14,15,220,3,on-street,205
12128,407 - Oakland 1,1/8/2014 14:20,1/8/2014 14:30,14,15,227,3,on-street,212
12158,407 - Oakland 1,1/8/2014 14:30,1/8/2014 14:40,14,25,220,3,on-street,195
12158,407 - Oakland 1,1/8/2014 14:30,1/8/2014 14:40,14,25,227,3,on-street,202
12186,407 - Oakland 1,1/8/2014 14:40,1/8/2014 14:50,14,9,220,3,on-street,211
12186,407 - Oakland 1,1/8/2014 14:40,1/8/2014 14:50,14,9,227,3,on-street,218
12215,407 - Oakland 1,1/8/2014 14:50,1/8/2014 15:00,14,20,220,3,on-street,200
12215,407 - Oakland 1,1/8/2014 14:50,1/8/2014 15:00,14,20,227,3,on-street,207
12245,407 - Oakland 1,1/8/2014 15:00,1/8/2014 15:10,15,22,220,3,on-street,198
12245,407 - Oakland 1,1/8/2014 15:00,1/8/2014 15:10,15,22,227,3,on-street,205
12275,407 - Oakland 1,1/8/2014 15:10,1/8/2014 15:20,15,23,220,3,on-street,197
12275,407 - Oakland 1,1/8/2014 15:10,1/8/2014 15:20,15,23,227,3,on-street,204
12307,407 - Oakland 1,1/8/2014 15:20,1/8/2014 15:30,15,12,220,3,on-street,208
12307,407 - Oakland 1,1/8/2014 15:20,1/8/2014 15:30,15,12,227,3,on-street,215
12334,407 - Oakland 1,1/8/2014 15:30,1/8/2014 15:40,15,20,220,3,on-street,200
12334,407 - Oakland 1,1/8/2014 15:30,1/8/2014 15:40,15,20,227,3,on-street,207
12364,407 - Oakland 1,1/8/2014 15:40,1/8/2014 15:50,15,15,220,3,on-street,205
12364,407 - Oakland 1,1/8/2014 15:40,1/8/2014 15:50,15,15,227,3,on-street,212
12396,407 - Oakland 1,1/8/2014 15:50,1/8/2014 16:00,15,21,220,3,on-street,199
12396,407 - Oakland 1,1/8/2014 15:50,1/8/2014 16:00,15,21,227,3,on-street,206
12427,407 - Oakland 1,1/8/2014 16:00,1/8/2014 16:10,16,17,220,3,on-street,203
12427,407 - Oakland 1,1/8/2014 16:00,1/8/2014 16:10,16,17,227,3,on-street,210
12454,407 - Oakland 1,1/8/2014 16:10,1/8/2014 16:20,16,15,220,3,on-street,205
12454,407 - Oakland 1,1/8/2014 16:10,1/8/2014 16:20,16,15,227,3,on-street,212
12485,407 - Oakland 1,1/8/2014 16:20,1/8/2014 16:30,16,16,220,3,on-street,204
12485,407 - Oakland 1,1/8/2014 16:20,1/8/2014 16:30,16,16,227,3,on-street,211
12515,407 - Oakland 1,1/8/2014 16:30,1/8/2014 16:40,16,16,220,3,on-street,204
12515,407 - Oakland 1,1/8/2014 16:30,1/8/2014 16:40,16,16,227,3,on-street,211
